dataset,sequence_id,relative_path,action,object_name,skill,clip_start_s,clip_end_s,tsne_x,tsne_y
Dongbu MoCap,20260330000176_1_1775010918#clip056,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000176/20260330000176_1_1775010918#clip056,carry,Box_H_1,carry_box,55.99944,60.99939,54.536643981933594,5.9514241218566895
Dongbu MoCap,20260330000176_1_1775010918#clip057,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000176/20260330000176_1_1775010918#clip057,carry,Box_H_1,carry_box,56.99943,61.99938,11.166449546813965,-0.2035093754529953
Dongbu MoCap,20260330000177_1_1775011116#clip000,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip000,carry,Box_H_1,carry_box,0.0,4.99995,-61.14515686035156,69.02816772460938
Dongbu MoCap,20260330000177_1_1775011116#clip001,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip001,carry,Box_H_1,carry_box,0.9999899999999999,5.99994,-54.90034484863281,64.34227752685547
Dongbu MoCap,20260330000177_1_1775011116#clip002,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip002,carry,Box_H_1,carry_box,1.9999799999999999,6.99993,-44.306724548339844,49.758426666259766
Dongbu MoCap,20260330000177_1_1775011116#clip003,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip003,carry,Box_H_1,carry_box,2.99997,7.9999199999999995,6.610156536102295,12.540176391601562
Dongbu MoCap,20260330000177_1_1775011116#clip004,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip004,carry,Box_H_1,carry_box,3.9999599999999997,8.99991,21.196338653564453,12.893094062805176
Dongbu MoCap,20260330000177_1_1775011116#clip005,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip005,carry,Box_H_1,carry_box,4.99995,9.9999,19.501855850219727,-18.564607620239258
Dongbu MoCap,20260330000177_1_1775011116#clip006,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip006,carry,Box_H_1,carry_box,5.99994,10.99989,18.68166732788086,-32.42753219604492
Dongbu MoCap,20260330000177_1_1775011116#clip007,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip007,carry,Box_H_1,carry_box,6.99993,11.99988,27.72181510925293,-54.39933395385742
Dongbu MoCap,20260330000177_1_1775011116#clip008,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip008,carry,Box_H_1,carry_box,7.9999199999999995,12.99987,24.28213882446289,-31.323381423950195
Dongbu MoCap,20260330000177_1_1775011116#clip009,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip009,carry,Box_H_1,carry_box,8.99991,13.99986,25.31317710876465,-29.593652725219727
Dongbu MoCap,20260330000177_1_1775011116#clip010,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip010,carry,Box_H_1,carry_box,9.9999,14.99985,19.807531356811523,-2.890803813934326
Dongbu MoCap,20260330000177_1_1775011116#clip011,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip011,carry,Box_H_1,carry_box,10.99989,15.999839999999999,14.494833946228027,-3.3703036308288574
Dongbu MoCap,20260330000177_1_1775011116#clip012,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip012,carry,Box_H_1,carry_box,11.99988,16.99983,11.201263427734375,-3.3625054359436035
Dongbu MoCap,20260330000177_1_1775011116#clip013,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip013,carry,Box_H_1,carry_box,12.99987,17.99982,17.91171646118164,-22.238054275512695
Dongbu MoCap,20260330000177_1_1775011116#clip014,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip014,carry,Box_H_1,carry_box,13.99986,18.99981,20.74200439453125,-23.45352554321289
Dongbu MoCap,20260330000177_1_1775011116#clip015,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip015,carry,Box_H_1,carry_box,14.99985,19.9998,25.054384231567383,-47.53721237182617
Dongbu MoCap,20260330000177_1_1775011116#clip016,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip016,carry,Box_H_1,carry_box,15.999839999999999,20.99979,12.332633018493652,-79.93728637695312
Dongbu MoCap,20260330000177_1_1775011116#clip017,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip017,carry,Box_H_1,carry_box,16.99983,21.99978,21.9274845123291,-70.52505493164062
Dongbu MoCap,20260330000177_1_1775011116#clip018,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip018,carry,Box_H_1,carry_box,17.99982,22.999769999999998,23.657424926757812,-31.548006057739258
Dongbu MoCap,20260330000177_1_1775011116#clip019,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip019,carry,Box_H_1,carry_box,18.99981,23.99976,25.56433868408203,-28.65159034729004
Dongbu MoCap,20260330000177_1_1775011116#clip020,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip020,carry,Box_H_1,carry_box,19.9998,24.99975,20.515901565551758,-8.364431381225586
Dongbu MoCap,20260330000177_1_1775011116#clip021,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip021,carry,Box_H_1,carry_box,20.99979,25.99974,17.21010398864746,-6.858735084533691
Dongbu MoCap,20260330000177_1_1775011116#clip022,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip022,carry,Box_H_1,carry_box,21.99978,26.99973,14.731171607971191,-6.449987411499023
Dongbu MoCap,20260330000177_1_1775011116#clip023,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip023,carry,Box_H_1,carry_box,22.999769999999998,27.99972,10.16296672821045,-15.366561889648438
Dongbu MoCap,20260330000177_1_1775011116#clip024,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip024,carry,Box_H_1,carry_box,23.99976,28.99971,16.93462371826172,-23.624189376831055
Dongbu MoCap,20260330000177_1_1775011116#clip025,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip025,carry,Box_H_1,carry_box,24.99975,29.9997,17.8669490814209,-28.83498191833496
Dongbu MoCap,20260330000177_1_1775011116#clip026,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip026,carry,Box_H_1,carry_box,25.99974,30.99969,20.095985412597656,-71.16241455078125
Dongbu MoCap,20260330000177_1_1775011116#clip027,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip027,carry,Box_H_1,carry_box,26.99973,31.999679999999998,9.497150421142578,-80.6033706665039
Dongbu MoCap,20260330000177_1_1775011116#clip028,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip028,carry,Box_H_1,carry_box,27.99972,32.99967,9.470710754394531,-80.79585266113281
Dongbu MoCap,20260330000177_1_1775011116#clip029,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip029,carry,Box_H_1,carry_box,28.99971,33.99966,23.796640396118164,-67.358642578125
Dongbu MoCap,20260330000177_1_1775011116#clip030,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip030,carry,Box_H_1,carry_box,29.9997,34.99965,23.793521881103516,-31.38711166381836
Dongbu MoCap,20260330000177_1_1775011116#clip031,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip031,carry,Box_H_1,carry_box,30.99969,35.99964,25.19416046142578,-29.7160587310791
Dongbu MoCap,20260330000177_1_1775011116#clip032,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip032,carry,Box_H_1,carry_box,31.999679999999998,36.999629999999996,14.629166603088379,-17.84199333190918
Dongbu MoCap,20260330000177_1_1775011116#clip033,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip033,carry,Box_H_1,carry_box,32.99967,37.99962,11.206883430480957,-3.648797035217285
Dongbu MoCap,20260330000177_1_1775011116#clip034,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip034,carry,Box_H_1,carry_box,33.99966,38.99961,11.039373397827148,-3.861544370651245
Dongbu MoCap,20260330000177_1_1775011116#clip035,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip035,carry,Box_H_1,carry_box,34.99965,39.9996,9.338483810424805,-14.897119522094727
Dongbu MoCap,20260330000177_1_1775011116#clip036,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip036,carry,Box_H_1,carry_box,35.99964,40.99959,14.196396827697754,-22.48409652709961
Dongbu MoCap,20260330000177_1_1775011116#clip037,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip037,carry,Box_H_1,carry_box,36.999629999999996,41.99958,18.173742294311523,-32.06325912475586
Dongbu MoCap,20260330000177_1_1775011116#clip038,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip038,carry,Box_H_1,carry_box,37.99962,42.99957,21.188112258911133,-41.08118438720703
Dongbu MoCap,20260330000177_1_1775011116#clip039,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip039,carry,Box_H_1,carry_box,38.99961,43.99956,22.286102294921875,-28.1893310546875
Dongbu MoCap,20260330000177_1_1775011116#clip040,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip040,carry,Box_H_1,carry_box,39.9996,44.99955,14.720610618591309,-17.112895965576172
Dongbu MoCap,20260330000177_1_1775011116#clip041,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip041,carry,Box_H_1,carry_box,40.99959,45.999539999999996,12.55851936340332,-7.848941326141357
Dongbu MoCap,20260330000177_1_1775011116#clip042,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip042,carry,Box_H_1,carry_box,41.99958,46.99953,12.306564331054688,-5.784509658813477
Dongbu MoCap,20260330000177_1_1775011116#clip043,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip043,carry,Box_H_1,carry_box,42.99957,47.99952,10.670263290405273,-4.7493181228637695
Dongbu MoCap,20260330000177_1_1775011116#clip044,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip044,carry,Box_H_1,carry_box,43.99956,48.99951,11.934690475463867,-16.90263557434082
Dongbu MoCap,20260330000177_1_1775011116#clip045,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip045,carry,Box_H_1,carry_box,44.99955,49.9995,19.233659744262695,-23.024446487426758
Dongbu MoCap,20260330000177_1_1775011116#clip046,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip046,carry,Box_H_1,carry_box,45.999539999999996,50.99949,24.62851333618164,-46.90983963012695
Dongbu MoCap,20260330000177_1_1775011116#clip047,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip047,carry,Box_H_1,carry_box,46.99953,51.99948,11.91939926147461,-79.61687469482422
Dongbu MoCap,20260330000177_1_1775011116#clip048,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip048,carry,Box_H_1,carry_box,47.99952,52.99947,21.641090393066406,-70.0672378540039
Dongbu MoCap,20260330000177_1_1775011116#clip049,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip049,carry,Box_H_1,carry_box,48.99951,53.99946,28.048717498779297,-48.60853958129883
Dongbu MoCap,20260330000177_1_1775011116#clip050,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip050,carry,Box_H_1,carry_box,49.9995,54.999449999999996,25.322296142578125,-28.594757080078125
Dongbu MoCap,20260330000177_1_1775011116#clip051,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip051,carry,Box_H_1,carry_box,50.99949,55.99944,20.48212242126465,-8.219642639160156
Dongbu MoCap,20260330000177_1_1775011116#clip052,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip052,carry,Box_H_1,carry_box,51.99948,56.99943,16.523229598999023,-5.353098392486572
Dongbu MoCap,20260330000177_1_1775011116#clip053,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip053,carry,Box_H_1,carry_box,52.99947,57.99942,15.837359428405762,-6.546919345855713
Dongbu MoCap,20260330000177_1_1775011116#clip054,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip054,carry,Box_H_1,carry_box,53.99946,58.99941,18.347156524658203,-20.67847442626953
Dongbu MoCap,20260330000177_1_1775011116#clip055,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip055,carry,Box_H_1,carry_box,54.999449999999996,59.9994,20.742483139038086,-23.705116271972656
Dongbu MoCap,20260330000177_1_1775011116#clip056,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip056,carry,Box_H_1,carry_box,55.99944,60.99939,48.5158805847168,-52.819976806640625
Dongbu MoCap,20260330000177_1_1775011116#clip057,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip057,carry,Box_H_1,carry_box,56.99943,61.99938,57.103946685791016,-18.237146377563477
Dongbu MoCap,20260330000177_1_1775011116#clip058,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip058,carry,Box_H_1,carry_box,57.99942,62.99937,54.252315521240234,2.891531467437744
Dongbu MoCap,20260330000177_1_1775011116#clip059,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000177/20260330000177_1_1775011116#clip059,carry,Box_H_1,carry_box,58.99941,63.999359999999996,10.812744140625,-0.35318127274513245
Dongbu MoCap,20260330000178_1_1775011387#clip000,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip000,carry,Box_H_1,carry_box,0.0,4.99995,-55.2789192199707,63.89140701293945
Dongbu MoCap,20260330000178_1_1775011387#clip001,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip001,carry,Box_H_1,carry_box,0.9999899999999999,5.99994,-44.15610885620117,50.550628662109375
Dongbu MoCap,20260330000178_1_1775011387#clip002,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip002,carry,Box_H_1,carry_box,1.9999799999999999,6.99993,6.61749267578125,12.670948028564453
Dongbu MoCap,20260330000178_1_1775011387#clip003,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip003,carry,Box_H_1,carry_box,2.99997,7.9999199999999995,21.116798400878906,12.804854393005371
Dongbu MoCap,20260330000178_1_1775011387#clip004,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip004,carry,Box_H_1,carry_box,3.9999599999999997,8.99991,19.194799423217773,-18.726573944091797
Dongbu MoCap,20260330000178_1_1775011387#clip005,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip005,carry,Box_H_1,carry_box,4.99995,9.9999,19.450843811035156,-30.309650421142578
Dongbu MoCap,20260330000178_1_1775011387#clip006,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip006,carry,Box_H_1,carry_box,5.99994,10.99989,26.737165451049805,-47.9808235168457
Dongbu MoCap,20260330000178_1_1775011387#clip007,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip007,carry,Box_H_1,carry_box,6.99993,11.99988,19.206924438476562,-71.69213104248047
Dongbu MoCap,20260330000178_1_1775011387#clip008,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip008,carry,Box_H_1,carry_box,7.9999199999999995,12.99987,25.31630516052246,-32.09018325805664
Dongbu MoCap,20260330000178_1_1775011387#clip009,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip009,carry,Box_H_1,carry_box,8.99991,13.99986,26.34209632873535,-29.39973258972168
Dongbu MoCap,20260330000178_1_1775011387#clip010,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip010,carry,Box_H_1,carry_box,9.9999,14.99985,19.644153594970703,-3.3900511264801025
Dongbu MoCap,20260330000178_1_1775011387#clip011,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip011,carry,Box_H_1,carry_box,10.99989,15.999839999999999,14.73288345336914,-3.135162830352783
Dongbu MoCap,20260330000178_1_1775011387#clip012,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip012,carry,Box_H_1,carry_box,11.99988,16.99983,17.92974090576172,-3.1303513050079346
Dongbu MoCap,20260330000178_1_1775011387#clip013,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip013,carry,Box_H_1,carry_box,12.99987,17.99982,18.50379753112793,-21.990209579467773
Dongbu MoCap,20260330000178_1_1775011387#clip014,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip014,carry,Box_H_1,carry_box,13.99986,18.99981,21.302932739257812,-23.653060913085938
Dongbu MoCap,20260330000178_1_1775011387#clip015,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip015,carry,Box_H_1,carry_box,14.99985,19.9998,23.40138053894043,-48.42135238647461
Dongbu MoCap,20260330000178_1_1775011387#clip016,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip016,carry,Box_H_1,carry_box,15.999839999999999,20.99979,11.396376609802246,-79.04803466796875
Dongbu MoCap,20260330000178_1_1775011387#clip017,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip017,carry,Box_H_1,carry_box,16.99983,21.99978,-0.778957188129425,-72.63188171386719
Dongbu MoCap,20260330000178_1_1775011387#clip018,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip018,carry,Box_H_1,carry_box,17.99982,22.999769999999998,3.5922956466674805,-93.0989990234375
Dongbu MoCap,20260330000178_1_1775011387#clip019,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip019,carry,Box_H_1,carry_box,18.99981,23.99976,25.014039993286133,-32.05272674560547
Dongbu MoCap,20260330000178_1_1775011387#clip020,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000178/20260330000178_1_1775011387#clip020,carry,Box_H_1,carry_box,19.9998,24.99975,20.058860778808594,-25.427555084228516
